genetic_id,master_id,group_id,locality,political_entity,latitude,longitude,publication,year_first_published,full_date,date_mean_bp,date_stddev_bp,time_start_bp,time_end_bp,time_mean_bp,time_label,data_type,molecular_sex,datasets
VK379.SG,7435,Sweden_EarlyViking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,700-800 CE,1200,29,1142,1258,1200,700-800 CE,Shotgun,M,"1240k,ho"
VK380.SG,7436,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK382.SG,7437,Sweden_EarlyViking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,700-800 CE,1200,29,1142,1258,1200,700-800 CE,Shotgun,M,"1240k,ho"
VK442.SG,7495,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"706-987 calCE (1180±45 BP, LuSNo-10536)",1097,68,961,1233,1097,"706-987 calCE (1180±45 BP, LuSNo-10536)",Shotgun,F,"1240k,ho"
VK443.SG,7496,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK444.SG,7497,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"706-987 calCE (1180±45 BP, LuSNo-10553)",1097,68,961,1233,1097,"706-987 calCE (1180±45 BP, LuSNo-10553)",Shotgun,M,"1240k,ho"
VK522.SG,7573,Sweden_IA-2,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,300-500 CE,1550,58,1434,1666,1550,300-500 CE,Shotgun,F,"1240k,ho"
VK533.SG,7584,Sweden_Viking-2,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK579.SG,7608,Sweden_IA-1,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,200-400 CE,1650,58,1534,1766,1650,200-400 CE,Shotgun,M,"1240k,ho"
oll007.SG,7101,Sweden_C_BA,"Olljso (Skåne län, Kristianstad)",Sweden,56.014689,14.068039,MalmströmJakobssonProcBiolSci2019,,"2859-2497 calBCE (4090±30 BP, Beta-417630)",4617,96,4425,4809,4617,"2859-2497 calBCE (4090±30 BP, Beta-417630)",Shotgun,F,"1240k,ho"
oll009.SG,7102,Sweden_N_LN,"Olljso (Skåne län, Kristianstad)",Sweden,56.014689,14.068039,MalmströmJakobssonProcBiolSci2019,,"1931-1749 calBCE (3520±30 BP, Beta-417631)",3787,51,3685,3889,3787,"1931-1749 calBCE (3520±30 BP, Beta-417631)",Shotgun,M,"1240k,ho"
oll010.SG,7103,Sweden_N_LN,"Olljso (Skåne län, Kristianstad)",Sweden,56.014689,14.068039,MalmströmJakobssonProcBiolSci2019,,"1879-1632 calBCE (3440±30 BP, Beta-417632)",3704,65,3574,3834,3704,"1879-1632 calBCE (3440±30 BP, Beta-417632)",Shotgun,F,"1240k,ho"
RISE174.SG,9518,Sweden_IA,"Oxie 7 (Skåne län, Vellinge)",Sweden,55.545,13.098,AllentoftWillerslevNature2015,,"433-639 calCE (1521±38 BP, UBA-28275)",1405,51,1303,1507,1405,"433-639 calCE (1521±38 BP, UBA-28275)",Shotgun,M,"1240k,ho"
rtp001.SG,40243,Sweden_Viking,"Romback (Västernorrlands län, Ånge)",Sweden,62.5,16.3,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,M,"1240k,ho"
rtp003.SG,40244,Sweden_Viking,"Romback (Västernorrlands län, Ånge)",Sweden,62.5,16.3,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,F,"1240k,ho"
ROS005_Sweden.SG,124019,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3096-2913 calBCE (4390±30 BP; Beta-423313),4955,68,4819,5091,4955,3096-2913 calBCE (4390±30 BP; Beta-423313),Shotgun,M,"1240k,ho"
ROS001.SG,53889,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3328-2924 calBCE (4430±30 BP; Beta-446188),5053,111,4831,5275,5053,3328-2924 calBCE (4430±30 BP; Beta-446188),Shotgun,M,"1240k,ho"
ROS002.SG,53890,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3340-3026 calBCE (4470±30 BP; Beta-446189),5146,92,4962,5330,5146,3340-3026 calBCE (4470±30 BP; Beta-446189),Shotgun,M,"1240k,ho"
ROS003.SG,53891,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3331-2930 calBCE (4440±30 BP; Beta-423311),5084,112,4860,5308,5084,3331-2930 calBCE (4440±30 BP; Beta-423311),Shotgun,F,"1240k,ho"
ROS004.SG,53892,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3315-2916 calBCE (4410±30 BP; Beta-423312),4994,93,4808,5180,4994,3315-2916 calBCE (4410±30 BP; Beta-423312),Shotgun,M,"1240k,ho"
ROS007.SG,53894,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3328-2924 calBCE (4430±30 BP; Beta-446191),5053,111,4831,5275,5053,3328-2924 calBCE (4430±30 BP; Beta-446191),Shotgun,M,"1240k,ho"
ROS008_Sweden.SG,53895,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3096-2913 calBCE (4390±30 BP; Beta-446192),4955,68,4819,5091,4955,3096-2913 calBCE (4390±30 BP; Beta-446192),Shotgun,F,"1240k,ho"
ros012.SG,53896,Sweden_Rossberga_N_possible,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3400-2600 BCE,4950,231,4488,5412,4950,3400-2600 BCE,Shotgun,F,"1240k,ho"
ROS014.SG,53897,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3320-2920 calBCE (4419±29 BP; Ua-66072),5017,101,4815,5219,5017,3320-2920 calBCE (4419±29 BP; Ua-66072),Shotgun,F,"1240k,ho"
ROS016.SG,53898,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3081-2892 calBCE (4341±35 BP; UBA-36305),4915,48,4819,5011,4915,3081-2892 calBCE (4341±35 BP; UBA-36305),Shotgun,F,"1240k,ho"
ROS018.SG,53899,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3346-3027 calBCE (4477±35 BP; UBA-36306),5148,92,4964,5332,5148,3346-3027 calBCE (4477±35 BP; UBA-36306),Shotgun,F,"1240k,ho"
ROS021.SG,53900,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3349-3031 calBCE (4487±34 BP; UBA-36307),5156,86,4984,5328,5156,3349-3031 calBCE (4487±34 BP; UBA-36307),Shotgun,F,"1240k,ho"
ROS023.SG,53901,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3336-2939 calBCE (4451±29 BP; Ua-66073),5115,107,4901,5329,5115,3336-2939 calBCE (4451±29 BP; Ua-66073),Shotgun,F,"1240k,ho"
ROS024.SG,53902,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3331-2919 calBCE (4426±41 BP; UBA-36308),5052,119,4814,5290,5052,3331-2919 calBCE (4426±41 BP; UBA-36308),Shotgun,M,"1240k,ho"
ROS025_Sweden.SG,53903,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3337-3019 calBCE (4459±30 BP; Ua-66074),5131,101,4929,5333,5131,3337-3019 calBCE (4459±30 BP; Ua-66074),Shotgun,M,"1240k,ho"
ROS026.SG,53904,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,2904-2632 calBCE (4205±45 BP; UBA-36309),4729,74,4581,4877,4729,2904-2632 calBCE (4205±45 BP; UBA-36309),Shotgun,M,"1240k,ho"
ROS027.SG,53905,Sweden_Rossberga_N_HG,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,2879-2626 calBCE (4153±33 BP; UBA-36310),4698,75,4548,4848,4698,2879-2626 calBCE (4153±33 BP; UBA-36310),Shotgun,F,"1240k,ho"
ROS029.SG,53906,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3367-3101 calBCE (4537±35 BP; UBA-36311),5178,86,5006,5350,5178,3367-3101 calBCE (4537±35 BP; UBA-36311),Shotgun,M,"1240k,ho"
ROS030.SG,53907,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3400-2850 BCE,5075,159,4757,5393,5075,3400-2850 BCE,Shotgun,F,"1240k,ho"
ROS032.SG,53908,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3400-2600 BCE,4950,231,4488,5412,4950,3400-2600 BCE,Shotgun,M,"1240k,ho"
ROS033.SG,53909,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3359-3012 calBCE (4476±47 BP; UBA-36312),5135,103,4929,5341,5135,3359-3012 calBCE (4476±47 BP; UBA-36312),Shotgun,F,"1240k,ho"
ROS036.SG,53910,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3346-2937 calBCE (4461±41 BP; UBA-36313),5122,107,4908,5336,5122,3346-2937 calBCE (4461±41 BP; UBA-36313),Shotgun,F,"1240k,ho"
ROS038.SG,53911,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3341-3023 calBCE (4468±35 BP; UBA-36314),5138,98,4942,5334,5138,3341-3023 calBCE (4468±35 BP; UBA-36314),Shotgun,M,"1240k,ho"
ROS039.SG,53912,Sweden_Rossberga_N,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,SeersholmSikoraNature2024,,3368-3102 calBCE (4541±31 BP; UBA-36812),5182,86,5010,5354,5182,3368-3102 calBCE (4541±31 BP; UBA-36812),Shotgun,M,"1240k,ho"
ros005_renamed.SG,7106,Sweden_TRB,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,MalmströmJakobssonProcBiolSci2019,,"3096-2913 calBCE (4390±30 BP, Beta-423313)",4955,68,4819,5091,4955,"3096-2913 calBCE (4390±30 BP, Beta-423313)",Shotgun,M,"1240k,ho"
ros3.SG,7107,Sweden_TRB,"Rössberga (Götaland, Västergötland)",Sweden,58.183333,13.65,MalmströmJakobssonProcBiolSci2019,,"3331-2930 calBCE (4440±30 BP, Beta-423311)",5084,112,4860,5308,5084,"3331-2930 calBCE (4440±30 BP, Beta-423311)",Shotgun,F,"1240k,ho"
sal002.SG,40264,Sweden_LN_Viking,"Sala (Västmanlands län, Sala)",Sweden,59.9,16.6,Rodríguez-VarelaGötherströmCell2023,,950-1000 CE,975,14,947,1003,975,950-1000 CE,Shotgun,F,"1240k,ho"
snb017.SG,40219,Sweden_IA,"Sandby Borg (Kalmar län, Mörbylånga)",Sweden,56.55,16.63,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,M,"1240k,ho"
snb018.SG,40220,Sweden_IA,"Sandby Borg (Kalmar län, Mörbylånga)",Sweden,56.55,16.63,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,F,"1240k,ho"
snb010.SG,40248,Sweden_IA,"Sandby Borg (Kalmar län, Mörbylånga)",Sweden,56.55,16.63,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,M,"1240k,ho"
snb012.SG,40249,Sweden_IA,"Sandby Borg (Kalmar län, Mörbylånga)",Sweden,56.55,16.63,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,M,"1240k,ho"
snb019.SG,40252,Sweden_IA,"Sandby Borg (Kalmar län, Mörbylånga)",Sweden,56.55,16.63,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,M,"1240k,ho"
snb013.SG,40255,Sweden_IA,"Sandby Borg (Kalmar län, Mörbylånga)",Sweden,56.55,16.63,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,M,"1240k,ho"
snb014.SG,40256,Sweden_IA,"Sandby Borg (Kalmar län, Mörbylånga)",Sweden,56.55,16.63,Rodríguez-VarelaGötherströmCell2023,,450-500 CE,1475,14,1447,1503,1475,450-500 CE,Shotgun,M,"1240k,ho"
bro100.SG,40250,Sweden_LN_Viking,"Sasta (Stockholms län, Täby)",Sweden,59.44,18.07,Rodríguez-VarelaGötherströmCell2023,,750-1200 CE,975,130,715,1235,975,750-1200 CE,Shotgun,M,"1240k,ho"
stg018.SG,40253,Sweden_LN_Viking,"Sigtuna (Stockholms län, Upplands-Bro)",Sweden,59.6,17.7,Rodríguez-VarelaGötherströmCell2023,,892-1031 calCE,989,40,909,1069,989,892-1031 calCE,Shotgun,F,"1240k,ho"
vik_84001.SG,6763,Sweden_Viking,"Sigtuna, cemetery 1 (Nunnnan)",Sweden,59.61731,17.72361,KrzewińskaGötherströmCurrBiol2018,,"895-1033 calCE (1055±30 BP, Ua-22712)",964,39,886,1042,964,"895-1033 calCE (1055±30 BP, Ua-22712)",Shotgun,M,"1240k,ho"
vik_84005.SG,6764,Sweden_Viking,"Sigtuna, cemetery 1 (Nunnnan)",Sweden,59.61731,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_84035.SG,6765,Sweden_Viking,"Sigtuna, cemetery 1 (Nunnnan)",Sweden,59.61731,17.72361,KrzewińskaGötherströmCurrBiol2018,,"772-987 calCE (1155±30 BP, Ua-22710)",1061,57,947,1175,1061,"772-987 calCE (1155±30 BP, Ua-22710)",Shotgun,F,"1240k,ho"
vik_nuf002.SG,6777,Sweden_Viking,"Sigtuna, cemetery 1 (Nunnnan)",Sweden,59.61731,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_kls001.SG,6776,Sweden_Viking,"Sigtuna, cemetery 2 (Kålsängen)",Sweden,59.617311,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_KAL006.SG,6774,Sweden_Viking-1,"Sigtuna, cemetery 3 (Kållandet)",Sweden,59.617312,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_kal009.SG,6775,Sweden_Viking-1,"Sigtuna, cemetery 3 (Kållandet)",Sweden,59.617312,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_2072.SG,6762,Sweden_Viking,"Sigtuna, cemetery 4 (Bensinst )",Sweden,59.617313,17.72361,KrzewińskaGötherströmCurrBiol2018,,"892-1032 calCE (1060±35 BP, Ua-37646)",973,44,885,1061,973,"892-1032 calCE (1060±35 BP, Ua-37646)",Shotgun,M,"1240k,ho"
vik_bns023.SG,6769,Sweden_Viking,"Sigtuna, cemetery 4 (Bensinst )",Sweden,59.617313,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_gtm021.SG,6772,Sweden_Viking,"Sigtuna, cemetery 4 (Bensinst )",Sweden,59.617313,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_gtm127.SG,6773,Sweden_Viking,"Sigtuna, cemetery 4 (Bensinst )",Sweden,59.617313,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_grt035.SG,6770,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,"886-1029 calCE (1080±40 BP, Ua-22732)",994,47,900,1088,994,"886-1029 calCE (1080±40 BP, Ua-22732)",Shotgun,M,"1240k,ho"
vik_grt036.SG,6771,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,"994-1158 calCE (985±35 BP, Ua-22734)",870,48,774,966,870,"994-1158 calCE (985±35 BP, Ua-22734)",Shotgun,M,"1240k,ho"
vik_stg020.SG,6778,Sweden_Viking-1,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_stg021.SG,6779,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,"901-1154 calCE (1020±35 BP, Ua-22728)",919,50,819,1019,919,"901-1154 calCE (1020±35 BP, Ua-22728)",Shotgun,F,"1240k,ho"
vik_stg026.SG,6780,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,"774-1018 calCE (1115±35 BP, Ua-22722)",1018,46,926,1110,1018,"774-1018 calCE (1115±35 BP, Ua-22722)",Shotgun,F,"1240k,ho"
vik_urm035.SG,6781,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,"995-1160 calCE (975±35 BP, Ua-22733)",863,45,773,953,863,"995-1160 calCE (975±35 BP, Ua-22733)",Shotgun,M,"1240k,ho"
vik_urm045.SG,6782,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_urm160.SG,6783,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,"1040-1226 calCE (885±35 BP, Ua-22740)",798,57,684,912,798,"1040-1226 calCE (885±35 BP, Ua-22740)",Shotgun,M,"1240k,ho"
vik_urm161.SG,6784,Sweden_Viking,"Sigtuna, church 1 (St  Gertrud)",Sweden,59.617314,17.72361,KrzewińskaGötherströmCurrBiol2018,,"998-1164 calCE (965±35 BP, Ua-22741)",857,43,771,943,857,"998-1164 calCE (965±35 BP, Ua-22741)",Shotgun,M,"1240k,ho"
vik_97002.SG,6766,Sweden_Viking,"Sigtuna, mass grave (St  Lars)",Sweden,59.617315,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_97026.SG,6767,Sweden_Viking,"Sigtuna, mass grave (St  Lars)",Sweden,59.617315,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_97029.SG,6768,Sweden_Viking,"Sigtuna, mass grave (St  Lars)",Sweden,59.617315,17.72361,KrzewińskaGötherströmCurrBiol2018,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
NEO261.SG,46856,Sweden_LN,"Sillvik (Västra Götalands län, Gothenburg)",Sweden,57.736,11.744,AllentoftWillerslevNature2024,,"2191-1931 calBCE (3659±37 BP, AAR-11205)",3966,37,3892,4040,3966,"2191-1931 calBCE (3659±37 BP, AAR-11205)",Shotgun,M,"1240k,ho"
NEO679.SG,46676,Sweden_LateMesolithic_Ertebolle,"Skateholm-1 (Skåne län, Trelleborg)",Sweden,55.386,13.481,AllentoftWillerslevNature2024,,"5198-4715 calBCE (5990±70 BP, Lu-2116)",6862,70,6722,7002,6862,"5198-4715 calBCE (5990±70 BP, Lu-2116)",Shotgun,F,"1240k,ho"
VK517.SG,7567,Sweden_Viking,"Skomsta (Uppsala län, Uppsala)",Sweden,59.86,17.65,MargaryanWillerslevNature2020,,1000-1100 CE,900,29,842,958,900,1000-1100 CE,Shotgun,M,"1240k,ho"
VK527.SG,7578,Sweden_Viking,"Skomsta (Uppsala län, Uppsala)",Sweden,59.86,17.65,MargaryanWillerslevNature2020,,1000-1100 CE,900,29,842,958,900,1000-1100 CE,Shotgun,F,"1240k,ho"
Kvarlov5164.AG,7964,Sweden_MN,"Skåne (Gävleborgs län, Hudiksvall)",Sweden,61.658497,17.003742,MittnikKrauseNatComm2018,,3945-3647 calBCE,5746,86,5574,5918,5746,3945-3647 calBCE,1240k,F,"1240k,ho"
SBj.SG,6130,Sweden_Mesolithic,"Stora Bjers (Gotland, Stenkyrka)",Sweden,57.792,18.538,GüntherJakobssonPLoSBiol2018,,7013-6629 calBCE,8771,111,8549,8993,8771,7013-6629 calBCE,Shotgun,M,"1240k,ho"
SF11.SG,6131,Sweden_Mesolithic-o,"Stora Förvar (Gotland, Eksta socken, Stora Karlsö)",Sweden,57.285,17.971,GüntherJakobssonPLoSBiol2018,,7073-6810 calBCE,8892,76,8740,9044,8892,7073-6810 calBCE,Shotgun,M,"1240k,ho"
SF12.SG,6132,Sweden_Mesolithic,"Stora Förvar (Gotland, Eksta socken, Stora Karlsö)",Sweden,57.285,17.971,GüntherJakobssonPLoSBiol2018,,7083-6807 calBCE,8895,80,8735,9055,8895,7083-6807 calBCE,Shotgun,F,"1240k,ho"
SF9.SG,6133,Sweden_Mesolithic,"Stora Förvar (Gotland, Eksta socken, Stora Karlsö)",Sweden,57.285,17.971,GüntherJakobssonPLoSBiol2018,,7350-7038 calBCE,9144,90,8964,9324,9144,7350-7038 calBCE,Shotgun,F,"1240k,ho"
Ajvide52.SG,9751,Sweden_PittedWare,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundJakobssonScience2014,,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ajvide53.SG,9752,Sweden_PittedWare,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundJakobssonScience2014,,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,F,"1240k,ho"
Ajvide58.SG,9753,Sweden_PittedWare,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundJakobssonScience2014,,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ajvide59.SG,9754,Sweden_PittedWare,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundJakobssonScience2014,,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ajvide70.SG,9755,Sweden_PittedWare,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundJakobssonScience2014,,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ire8.SG,9760,Sweden_PittedWare-o,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundJakobssonScience2014,,3100-2150 BCE,4575,274,4027,5123,4575,3100-2150 BCE,Shotgun,M,"1240k,ho"
StoraForvar11.SG,9761,Sweden_Mesolithic,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundJakobssonScience2014,,"5557-5230 calBCE (6459±70 BP, Ua-45742)",7365,68,7229,7501,7365,"5557-5230 calBCE (6459±70 BP, Ua-45742)",Shotgun,M,"1240k,ho"
CGG_2_024145.SG,117509,Sweden_Sorby_Storlinge_EarlyRoman,Sörby_Störlinge (Oland),Sweden,56.806,16.73,McCollWillerslevBioRxiv2025,,1-200 calCE (1850±100 BP),1764,122,1520,2008,1764,1-200 calCE (1850±100 BP),Shotgun,M,"1240k,ho"
VK29.SG,7370,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK303.SG,7373,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
VK304.SG,7374,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK306.SG,7375,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK308.SG,7376,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK309.SG,7377,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK30.SG,7378,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK31.SG,7387,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK33.SG,7406,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
VK34.SG,7412,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK35.SG,7421,Sweden_Viking,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanWillerslevNature2020,,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
