stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_evidence_class,chronology_precision_posture,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
capra_hircus:sample:prjeb90261:pgull-1965,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1965,LLD-1064,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row4,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Cueva de la Herradura,El Hierro,27.640201,-17.989809,27.640201000000001,-17.989809000000001,exact,6th -7th centuies CE (SU1),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row4,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1968,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1968,LLD-0960,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row32,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Playa Chica,Gran Canaria,28.151167,-15.696242,28.151167000000001,-15.696242,exact,12th - 13th centuries CE (Zone 1; SU2),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row32,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1969,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1969,LLD-1065,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row52,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Llano del Sombrero,Fuerteventura,28.408761,-14.125189,28.408760999999998,-14.125189000000001,exact,11th - 12th centuries (A; SU11),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row52,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1971,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1971,LLD-1067,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row53,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Llano del Sombrero,Fuerteventura,28.408761,-14.125189,28.408760999999998,-14.125189000000001,exact,11th - 12th centuries (A; SU12),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row53,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1972,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1972,LLD-1068,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row54,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Llano del Sombrero,Fuerteventura,28.408761,-14.125189,28.408760999999998,-14.125189000000001,exact,8th - 9th centuries (B; SU7),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row54,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1974,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1974,LLD-1070,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row55,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Punta del Mallorquín,Fuerteventura,28.665573,-14.008963,28.665572999999998,-14.008963,exact,5th - 6th centuries (C; SU12),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row55,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2143,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2143,LLD-1392,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row23,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Los Riscos de Ifara,Tenerife,28.0842,-16.5289,28.084199999999999,-16.5289,exact,15th century CE (SU3),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row23,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2144,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2144,LLD-1396,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row30,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Caserones,Gran Canaria,28.002674,-15.813492,28.002673999999999,-15.813492,exact,13th - 14th centuries CE (SU13),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row30,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2145,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2145,LLD-1397,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row29,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Caserones,Gran Canaria,28.002674,-15.813492,28.002673999999999,-15.813492,exact,13th - 14th centuries CE (SU13),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row29,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2146,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2146,LLD-1395,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row11,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Tigalate,La Palma,28.552055,-17.812254,28.552054999999999,-17.812253999999999,exact,15th - 17th centuries CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row11,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2197,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2197,LLD-1402,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row6,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Belmaco,La Palma,28.5786,-17.7762,28.578600000000002,-17.776199999999999,exact,11th - 12th centuries CE (SU17-18),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row6,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2201,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2201,LLD-1404,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row7,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Buracas,La Palma,28.7924,-17.9765,28.792400000000001,-17.976500000000001,exact,6th - 8th centuries CE (SU15),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row7,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2202,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2202,LLD-1405,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row5,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Cueva de la Herradura,El Hierro,27.640201,-17.989809,27.640201000000001,-17.989809000000001,exact,3rd - 4th centuries CE (SU109),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row5,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2205,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2205,LLD-1408,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row33,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Playa Chica,Gran Canaria,28.151167,-15.696242,28.151167000000001,-15.696242,exact,12th - 13th centuries CE (Zone 1; SU2),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row33,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2207,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2207,LLD-1410,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row34,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Playa Chica,Gran Canaria,28.151167,-15.696242,28.151167000000001,-15.696242,exact,7th - 9th centuries CE (Zone 2; SU1006),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row34,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2208,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2208,LLD-1411,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row35,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Playa Chica,Gran Canaria,28.151167,-15.696242,28.151167000000001,-15.696242,exact,12th - 13th centuries CE (Zone 1; SU5),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row35,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2210,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2210,LLD-1412,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row36,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Playa Chica,Gran Canaria,28.151167,-15.696242,28.151167000000001,-15.696242,exact,12th - 13th centuries CE (Zone 1; SU5),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row36,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2211,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2211,LLD-1413,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row37,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Playa Chica,Gran Canaria,28.151167,-15.696242,28.151167000000001,-15.696242,exact,12th - 13th centuries CE (Zone 1; SU2),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row37,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2217,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2217,LLD-1416,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row56,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Punta del Mallorquín,Fuerteventura,28.665573,-14.008963,28.665572999999998,-14.008963,exact,5th - 6th centuries (C; SU5),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row56,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2218,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2218,LLD-1417,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row57,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Punta del Mallorquín,Fuerteventura,28.665573,-14.008963,28.665572999999998,-14.008963,exact,5th - 6th centuries (C; SU10),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row57,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2220,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2220,LLD-1419,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row24,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,El Chorrillo,Tenerife,28.422,-16.3133,28.422000000000001,-16.313300000000002,exact,13th - 14th centuries CE (SU8),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row24,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2228,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2228,LLD-1425,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row10,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,El Tendal,La Palma,28.787616,-17.765601,28.787616,-17.765601,exact,12th - 13th centuries CE (SU3),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row10,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2230,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2230,LLD-1426,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row9,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,El Tendal,La Palma,28.787616,-17.765601,28.787616,-17.765601,exact,17th - 18th centuries CE (SU201),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row9,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-2235,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-2235,LLD-1430,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row51,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Llano del Sombrero,Fuerteventura,27.408761,-15.125189,27.408760999999998,-15.125189000000001,exact,11th - 12th centuries (A; SU15),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row51,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjna1328209:dc23,PRJNA1328209,supplementary_table_sample_label_anchor,direct_table_extracted,final,,DC23,DC23,data/adna/governance/source_library/papers/10.24272-j.issn.2095-8137.2025.080/supplementary/Supplementary_tables.xlsx,Table S2!row3,site_curated,Capra hircus,goat,ENA,PRJNA1328209,archive_reads,primary_paper_pinned,manual_curation_only,"Ancient genomes reveal the genetic history of domestic goats on the Qinghai-Xizang Plateau approximately 3,600 years ago",10.24272/j.issn.2095-8137.2025.080,https://doi.org/10.24272/j.issn.2095-8137.2025.080,,Lake Qinghai basin,China,36.584302,100.502975,36.584302000000001,100.50297500000001,exact,3480-3580 BP,sample_owned_interval,direct_radiocarbon_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.24272-j.issn.2095-8137.2025.080/supplementary/Supplementary_tables.xlsx,Table S2!row3,,3480,3580,3530,archaeological_period_assignment,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjna1328209:dc27-he,PRJNA1328209,supplementary_table_sample_label_anchor,direct_table_extracted,final,,DC27-HE,DC27-HE,data/adna/governance/source_library/papers/10.24272-j.issn.2095-8137.2025.080/supplementary/Supplementary_tables.xlsx,Table S2!row4,site_curated,Capra hircus,goat,ENA,PRJNA1328209,archive_reads,primary_paper_pinned,manual_curation_only,"Ancient genomes reveal the genetic history of domestic goats on the Qinghai-Xizang Plateau approximately 3,600 years ago",10.24272/j.issn.2095-8137.2025.080,https://doi.org/10.24272/j.issn.2095-8137.2025.080,,Lake Qinghai basin,China,36.584302,100.502975,36.584302000000001,100.50297500000001,exact,3480-3580 BP,sample_owned_interval,direct_radiocarbon_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.24272-j.issn.2095-8137.2025.080/supplementary/Supplementary_tables.xlsx,Table S2!row4,,3480,3580,3530,archaeological_period_assignment,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjna1328209:dc40,PRJNA1328209,supplementary_table_sample_label_anchor,direct_table_extracted,final,,DC40,DC40,data/adna/governance/source_library/papers/10.24272-j.issn.2095-8137.2025.080/supplementary/Supplementary_tables.xlsx,Table S2!row5,site_curated,Capra hircus,goat,ENA,PRJNA1328209,archive_reads,primary_paper_pinned,manual_curation_only,"Ancient genomes reveal the genetic history of domestic goats on the Qinghai-Xizang Plateau approximately 3,600 years ago",10.24272/j.issn.2095-8137.2025.080,https://doi.org/10.24272/j.issn.2095-8137.2025.080,,Lake Qinghai basin,China,36.584302,100.502975,36.584302000000001,100.50297500000001,exact,3480-3580 BP,sample_owned_interval,direct_radiocarbon_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.24272-j.issn.2095-8137.2025.080/supplementary/Supplementary_tables.xlsx,Table S2!row5,,3480,3580,3530,archaeological_period_assignment,Sample-level locality comes directly from the recovered sample source row.
