stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,archive_native_experiment_id,source_native_identity_kind,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_evidence_class,chronology_precision_posture,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
felis_catus:sample:prjeb81815:samea120246580,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246580,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246580,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246581,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246581,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246581,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246582,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246582,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246582,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246583,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246583,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246583,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246584,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246584,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246584,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246585,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246585,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246585,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246586,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246586,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246586,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246587,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246587,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246587,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246588,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246588,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246588,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246589,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246589,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246589,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246590,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246590,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246590,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246591,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246591,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246591,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246592,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246592,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246592,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246593,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246593,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246593,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246594,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246594,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246594,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246595,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246595,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246595,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246596,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246596,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246596,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246597,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246597,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246597,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246598,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246598,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246598,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246599,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246599,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246599,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246600,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246600,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246600,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjeb81815:samea120246601,PRJEB81815,archive_project_sample_accession_anchor,archive_native,final,SAMEA120246601,,biological_sample_accession,,,data/adna/governance/source_library/projects/PRJEB81815/archive_metadata.html,sample_accession:SAMEA120246601,site_curated,Felis catus,cat,ENA,PRJEB81815,archive_reads,primary_paper_pinned,manual_curation_only,The dispersal of domestic cats from North Africa to Europe around 2000 years ago,10.1126/science.adt2642,https://doi.org/10.1126/science.adt2642,,North Africa to Europe domestic cat dispersal transect,North Africa and Europe,,,,,withheld,Holocene cat dispersal across North Africa and Europe,project_context_interval,historical_or_recent_date,contextual_interval,normalized_interval,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,discussion text,,1200,4000,2600,historical_and_archaeological_context,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
felis_catus:sample:prjna1178732:fs1,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS1,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row4,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Xitucheng City,China,,,,,unknown,1115 - 1234 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row4,Sample-owned chronology text disagrees with the project-level chronology wording.,716,835,776,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs10,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS10,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row12,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Laoniupo,China,,,,,unknown,1200 BCE,sample_owned_interval,historical_or_recent_date,sample_precise_point,normalized_point,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row12,Sample-owned chronology text disagrees with the project-level chronology wording.,3149,3149,3149,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs12,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS12,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row13,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Tongwan City,China,,,,,unknown,706 - 883 cal. CE,sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row13,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs13,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS13,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row14,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Yangling,China,,,,,unknown,168 - 48 cal. BCE,sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row14,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs14,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS14,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row15,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Xinjie,China,,,,,unknown,~3500 - 1800 BCE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row15,Sample-owned chronology text disagrees with the project-level chronology wording.,3749,5449,4599,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs15,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS15,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row16,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Quanhucun,China,,,,,unknown,4000 - 2700 BCE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row16,Sample-owned chronology text disagrees with the project-level chronology wording.,4649,5949,5299,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs16,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS16,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row17,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Zhengzhoushang City,China,,,,,unknown,1413 - 1480 cal. CE,sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row17,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs17,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS17,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row18,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Shaliangzi,China,,,,,unknown,1797 - 1944 cal. CE,sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row18,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs18,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS18,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row19,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Puyang Song Tomb,China,,,,,unknown,618 - 970 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row19,Sample-owned chronology text disagrees with the project-level chronology wording.,980,1332,1156,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
