species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,published_wording,source_wording_excerpt,provenance_surface,provenance_kind,provenance_locator,dating_basis,evidence_class,precision_posture,normalization_status,normalization_rule,uncertainty_note,time_start_bp,time_end_bp,time_mean_bp,temporal_semantics
Felis catus,cat,PRJEB81815,prjeb81815:samea120246587,53_Fsl,modern,ENA identifies SAMEA120246587 as Felis silvestris lybica (tax_id 61377). Exact workbook join 53_Fsl; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246587 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row5,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246587 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row5', 'provenance_excerpt': 'ENA identifies SAMEA120246587 as Felis silvestris lybica (tax_id 61377). Exact workbook join 53_Fsl; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246588,55_Fsl,modern,ENA identifies SAMEA120246588 as Felis silvestris lybica (tax_id 61377). Exact workbook join 55_Fsl; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246588 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row6,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246588 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row6', 'provenance_excerpt': 'ENA identifies SAMEA120246588 as Felis silvestris lybica (tax_id 61377). Exact workbook join 55_Fsl; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246589,66_Fss,modern,ENA identifies SAMEA120246589 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 66_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246589 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row7,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246589 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row7', 'provenance_excerpt': 'ENA identifies SAMEA120246589 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 66_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246590,78_Fss,modern,ENA identifies SAMEA120246590 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 78_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246590 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row8,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246590 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row8', 'provenance_excerpt': 'ENA identifies SAMEA120246590 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 78_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246591,79_Fss,modern,ENA identifies SAMEA120246591 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 79_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246591 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row9,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246591 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row9', 'provenance_excerpt': 'ENA identifies SAMEA120246591 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 79_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246592,99_Fss,modern,ENA identifies SAMEA120246592 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 99_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246592 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row10,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246592 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row10', 'provenance_excerpt': 'ENA identifies SAMEA120246592 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 99_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246593,997_Fss,modern,ENA identifies SAMEA120246593 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 997_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246593 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row11,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246593 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row11', 'provenance_excerpt': 'ENA identifies SAMEA120246593 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 997_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246594,1294_Fss,modern,ENA identifies SAMEA120246594 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1294_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246594 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row12,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246594 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row12', 'provenance_excerpt': 'ENA identifies SAMEA120246594 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1294_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246595,1302_Fss,modern,ENA identifies SAMEA120246595 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1302_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246595 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row13,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246595 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row13', 'provenance_excerpt': 'ENA identifies SAMEA120246595 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1302_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246596,1611_Fss,modern,ENA identifies SAMEA120246596 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1611_Fss; source chronology: modern.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246596 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row14,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': 'modern', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246596 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row14', 'provenance_excerpt': 'ENA identifies SAMEA120246596 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1611_Fss; source chronology: modern.', 'original_labels': ['modern'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246597,SAMEA120246597,,,,,,unknown,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246598,SAMEA120246598,,,,,,unknown,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246599,SAMEA120246599,,,,,,unknown,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246600,BG07,20th century,ENA identifies SAMEA120246600 as Felis silvestris silvestris (tax_id 463207). Exact workbook join BG07; source chronology: 20th century.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246600 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row18,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': '20th century', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246600 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row18', 'provenance_excerpt': 'ENA identifies SAMEA120246600 as Felis silvestris silvestris (tax_id 463207). Exact workbook join BG07; source chronology: 20th century.', 'original_labels': ['20th century'], 'normalized_labels': [], 'uncertainty_notes': []}"
Felis catus,cat,PRJEB81815,prjeb81815:samea120246601,BG16,20th century,ENA identifies SAMEA120246601 as Felis silvestris silvestris (tax_id 463207). Exact workbook join BG16; source chronology: 20th century.,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246601 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row19,modern_sampling,historical_or_recent_date,broad_period_only,text_only_unparsed,publish the wording as text and refuse fake numeric precision,Chronology comes from the recovered sample-owned source row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'historical_or_recent_date', 'precision_posture': 'broad_period_only', 'comparability_posture': 'contextual_label_only', 'summary_label': '20th century', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip', 'provenance_locator': 'sample_accession:SAMEA120246601 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row19', 'provenance_excerpt': 'ENA identifies SAMEA120246601 as Felis silvestris silvestris (tax_id 463207). Exact workbook join BG16; source chronology: 20th century.', 'original_labels': ['20th century'], 'normalized_labels': [], 'uncertainty_notes': []}"
