source,layer_key,layer_label,category,country,record_id,name,latitude,longitude,geometry_type,subtitle,description,source_url,record_count,time_start_bp,time_end_bp,time_mean_bp,time_label,temporal_semantics_json,popup_rows_json
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Norway,937075:Litlvatnet,Litlvatnet,68.516667,14.866667,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,25,-45,11432,5694,-45-11432 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""-45-11432 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": -45, ""time_end_bp"": 11432, ""time_mean_bp"": 5694, ""duration_years"": 11477, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:Litlvatnet"", ""provenance_excerpt"": """", ""original_labels"": [""-45-11432 BP""], ""normalized_labels"": [""-45-11432 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Norway""], [""Reported country"", ""Norway""], [""Site type"", ""lake""], [""Sequence file"", ""Litlvatnet""], [""LCGRID_ID"", ""1430""], [""Pollen samples"", ""51""], [""Time windows"", ""25""], [""Top BP"", ""-45""], [""Bottom BP"", ""11432""], [""Elevation"", ""106""], [""Data owner or collector"", ""Anne Bjune""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,897303:Ljustjärnen:59.761111:14.490278,Ljustjärnen,59.761111,14.490278,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,3,350,6200,3275,350-700 BP to 5700-6200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""350-700 BP to 5700-6200 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 350, ""time_end_bp"": 6200, ""time_mean_bp"": 3275, ""duration_years"": 5850, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Ljustjärnen"", ""provenance_excerpt"": """", ""original_labels"": [""350-700 BP to 5700-6200 BP""], ""normalized_labels"": [""350-700 BP to 5700-6200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Sweden""], [""Reported country"", ""SWE""], [""Source archive"", ""Heather Almquist-Jacobson""], [""Elevation"", ""183""], [""Site area (ha)"", ""10.00*""], [""Time windows"", ""350-700 BP, 2700-3200 BP, 5700-6200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,937075:LJU,Ljustjärnen,59.761111,14.490278,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,21,377,10734,5556,377-10734 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""377-10734 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 377, ""time_end_bp"": 10734, ""time_mean_bp"": 5556, ""duration_years"": 10357, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:LJU"", ""provenance_excerpt"": """", ""original_labels"": [""377-10734 BP""], ""normalized_labels"": [""377-10734 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Sweden""], [""Reported country"", ""Sweden""], [""Site type"", ""lake""], [""Sequence file"", ""LJU""], [""LCGRID_ID"", ""980""], [""Pollen samples"", ""103""], [""Time windows"", ""21""], [""Top BP"", ""377""], [""Bottom BP"", ""10734""], [""Elevation"", ""117""], [""Data owner or collector"", ""Heather Almquist-Jacobson""], [""Access posture"", ""R""], [""Chronology basis"", ""LANDCLIMI""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,897303:Lyng Sø:56.158333:9.544444,Lyng Sø,56.158333,9.544444,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,1,100,350,225,100-350 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""100-350 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 100, ""time_end_bp"": 350, ""time_mean_bp"": 225, ""duration_years"": 250, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Lyng Sø"", ""provenance_excerpt"": """", ""original_labels"": [""100-350 BP""], ""normalized_labels"": [""100-350 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Denmark""], [""Reported country"", ""DK""], [""Source archive"", ""Anne Birgitte Nielsen""], [""Elevation"", ""20""], [""Site area (ha)"", ""15""], [""Time windows"", ""100-350 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:Lyng,Lyng Sø,56.158585,9.544561,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,150,150,150,150 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""150 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 150, ""time_end_bp"": 150, ""time_mean_bp"": 150, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:Lyng"", ""provenance_excerpt"": """", ""original_labels"": [""150 BP""], ""normalized_labels"": [""150 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""Lyng""], [""LCGRID_ID"", ""825""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""150""], [""Bottom BP"", ""150""], [""Elevation"", ""20""], [""Data owner or collector"", ""Anne Birgitte Nielsen""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,897303:Løvenholm Langsø:56.447222:10.498056,Løvenholm Langsø,56.447222,10.498056,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,2,0,350,175,0-100 BP to 100-350 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-100 BP to 100-350 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 350, ""time_mean_bp"": 175, ""duration_years"": 350, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Løvenholm Langsø"", ""provenance_excerpt"": """", ""original_labels"": [""0-100 BP to 100-350 BP""], ""normalized_labels"": [""0-100 BP to 100-350 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Denmark""], [""Site type"", ""Lake""], [""Reported country"", ""DK""], [""Source archive"", ""Bent Odgaard; AB Nielsen""], [""Elevation"", ""28""], [""Site area (ha)"", ""21""], [""Time windows"", ""0-100 BP, 100-350 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:LoevLang1800,Løvenholm Langsø,56.447309,10.498317,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,150,150,150,150 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""150 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 150, ""time_end_bp"": 150, ""time_mean_bp"": 150, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:LoevLang1800"", ""provenance_excerpt"": """", ""original_labels"": [""150 BP""], ""normalized_labels"": [""150 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""LoevLang1800""], [""LCGRID_ID"", ""826""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""150""], [""Bottom BP"", ""150""], [""Elevation"", ""28""], [""Data owner or collector"", ""Bent Odgaard; AB Nielsen""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:LoevLangSurface,Løvenholm Langsø,56.447309,10.498317,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,-50,-50,-50,-50 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""-50 BP"", ""temporal_window_key"": ""unresolved"", ""temporal_window_label"": ""Unresolved time window"", ""time_start_bp"": -50, ""time_end_bp"": -50, ""time_mean_bp"": -50, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:LoevLangSurface"", ""provenance_excerpt"": """", ""original_labels"": [""-50 BP""], ""normalized_labels"": [""-50 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""LoevLangSurface""], [""LCGRID_ID"", ""826""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""-50""], [""Bottom BP"", ""-50""], [""Elevation"", ""28""], [""Data owner or collector"", ""Bent Odgaard; AB Nielsen""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Finland,897303:Maanselänsuo:65.616667:29.600000,Maanselänsuo,65.616667,29.600000,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,3,100,6200,3150,100-350 BP to 5700-6200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""100-350 BP to 5700-6200 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 100, ""time_end_bp"": 6200, ""time_mean_bp"": 3150, ""duration_years"": 6100, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Maanselänsuo"", ""provenance_excerpt"": """", ""original_labels"": [""100-350 BP to 5700-6200 BP""], ""normalized_labels"": [""100-350 BP to 5700-6200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Finland""], [""Reported country"", ""FIN""], [""Source archive"", ""EPD""], [""Elevation"", ""248""], [""Site area (ha)"", ""5.00*""], [""Time windows"", ""100-350 BP, 2700-3200 BP, 5700-6200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Finland,937075:MAA,Maanselänsuo,65.616667,29.600000,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,20,314,10862,5588,314-10862 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""314-10862 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 314, ""time_end_bp"": 10862, ""time_mean_bp"": 5588, ""duration_years"": 10548, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:MAA"", ""provenance_excerpt"": """", ""original_labels"": [""314-10862 BP""], ""normalized_labels"": [""314-10862 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Finland""], [""Reported country"", ""Finland""], [""Site type"", ""bog""], [""Sequence file"", ""MAA""], [""LCGRID_ID"", ""1295""], [""Pollen samples"", ""29""], [""Time windows"", ""20""], [""Top BP"", ""314""], [""Bottom BP"", ""10862""], [""Elevation"", ""248""], [""Data owner or collector"", ""EPD""], [""Access posture"", ""NR""], [""Chronology basis"", ""LANDCLIMI""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,897303:Mabo Moss:58.016667:16.066667,Mabo Moss,58.016667,16.066667,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,4,100,6200,3150,100-350 BP to 5700-6200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""100-350 BP to 5700-6200 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 100, ""time_end_bp"": 6200, ""time_mean_bp"": 3150, ""duration_years"": 6100, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Mabo Moss"", ""provenance_excerpt"": """", ""original_labels"": [""100-350 BP to 5700-6200 BP""], ""normalized_labels"": [""100-350 BP to 5700-6200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Sweden""], [""Reported country"", ""SWE""], [""Source archive"", ""EPD""], [""Elevation"", ""117""], [""Site area (ha)"", ""30.00*""], [""Time windows"", ""100-350 BP, 350-700 BP, 2700-3200 BP, 5700-6200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,937075:MABO,Mabo Moss,58.016667,16.066667,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,24,313,17155,8734,313-17155 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""313-17155 BP"", ""temporal_window_key"": ""early_holocene_and_older"", ""temporal_window_label"": ""Early Holocene and older (6001+ BP)"", ""time_start_bp"": 313, ""time_end_bp"": 17155, ""time_mean_bp"": 8734, ""duration_years"": 16842, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:MABO"", ""provenance_excerpt"": """", ""original_labels"": [""313-17155 BP""], ""normalized_labels"": [""313-17155 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Sweden""], [""Reported country"", ""Sweden""], [""Site type"", ""bog""], [""Sequence file"", ""MABO""], [""LCGRID_ID"", ""932""], [""Pollen samples"", ""131""], [""Time windows"", ""24""], [""Top BP"", ""313""], [""Bottom BP"", ""17155""], [""Elevation"", ""328""], [""Data owner or collector"", ""EPD""], [""Access posture"", ""NR""], [""Chronology basis"", ""LANDCLIMI""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,897303:Maglesø:55.632500:11.691667,Maglesø,55.632500,11.691667,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,2,0,350,175,0-100 BP to 100-350 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-100 BP to 100-350 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 350, ""time_mean_bp"": 175, ""duration_years"": 350, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Maglesø"", ""provenance_excerpt"": """", ""original_labels"": [""0-100 BP to 100-350 BP""], ""normalized_labels"": [""0-100 BP to 100-350 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Denmark""], [""Site type"", ""Lake""], [""Reported country"", ""DK""], [""Source archive"", ""Bent Odgaard + AB Nielsen""], [""Elevation"", ""50""], [""Site area (ha)"", ""15""], [""Time windows"", ""0-100 BP, 100-350 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:Magle1800,Maglesø,55.632639,11.691696,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,150,150,150,150 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""150 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 150, ""time_end_bp"": 150, ""time_mean_bp"": 150, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:Magle1800"", ""provenance_excerpt"": """", ""original_labels"": [""150 BP""], ""normalized_labels"": [""150 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""Magle1800""], [""LCGRID_ID"", ""777""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""150""], [""Bottom BP"", ""150""], [""Elevation"", ""50""], [""Data owner or collector"", ""Anne Birgitte Nielsen""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:MagleSurface,Maglesø,55.632639,11.691696,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,-50,-50,-50,-50 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""-50 BP"", ""temporal_window_key"": ""unresolved"", ""temporal_window_label"": ""Unresolved time window"", ""time_start_bp"": -50, ""time_end_bp"": -50, ""time_mean_bp"": -50, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:MagleSurface"", ""provenance_excerpt"": """", ""original_labels"": [""-50 BP""], ""normalized_labels"": [""-50 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""MagleSurface""], [""LCGRID_ID"", ""777""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""-50""], [""Bottom BP"", ""-50""], [""Elevation"", ""50""], [""Data owner or collector"", ""Bent Odgaard""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Finland,897303:Masehjavri:69.050000:20.983333,Masehjavri,69.050000,20.983333,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,2,2700,6200,4450,2700-3200 BP to 5700-6200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""2700-3200 BP to 5700-6200 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 2700, ""time_end_bp"": 6200, ""time_mean_bp"": 4450, ""duration_years"": 3500, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Masehjavri"", ""provenance_excerpt"": """", ""original_labels"": [""2700-3200 BP to 5700-6200 BP""], ""normalized_labels"": [""2700-3200 BP to 5700-6200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Finland""], [""Reported country"", ""FIN""], [""Source archive"", ""EPD""], [""Elevation"", ""685""], [""Site area (ha)"", ""30.00*""], [""Time windows"", ""2700-3200 BP, 5700-6200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Finland,900966:GC34:Masehjavri,Masehjavri,69.050000,20.983333,Point,Pollen site sequences used in LandClim reconstructions,LandClim I sequence metadata from the Marquer et al. REVEALS taxa workbook.,https://doi.org/10.1594/PANGAEA.900966,25,0,11700,5850,0-11700 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-11700 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 11700, ""time_mean_bp"": 5850, ""duration_years"": 11700, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/marquer_2017_reveals_taxa_grid_cells.xlsx"", ""provenance_locator"": ""Metadata:Masehjavri"", ""provenance_excerpt"": """", ""original_labels"": [""0-11700 BP""], ""normalized_labels"": [""0-11700 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Marquer et al. 2019 REVEALS taxa grid cells""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.900966""], [""Country"", ""Finland""], [""Grid group"", ""GC34""], [""Site type"", ""Lake""], [""Elevation"", ""685""], [""Site area (ha)"", ""30""], [""Time windows"", ""25 windows across 0-11700 BP""]]"
